Code géographique,Libellé géographique,Statut de la commune 2017,Département,Région
02443,Lucy-le-Bocage,R,02,32
02444,Lugny,R,02,32
02445,Luzoir,R,02,32
02446,Ly-Fontaine,R,02,32
02447,Maast-et-Violaine,R,02,32
02448,Mâchecourt,R,02,32
02449,Macogny,R,02,32
02450,Macquigny,R,02,32
02451,Magny-la-Fosse,R,02,32
02452,Maissemy,R,02,32
02453,Maizy,R,02,32
02454,La Malmaison,R,02,32
02455,Malzy,R,02,32
02456,Manicamp,R,02,32
02457,Marchais,R,02,32
02458,Dhuys et Morin-en-Brie,R,02,32
02459,Marcy,R,02,32
02460,Marcy-sous-Marle,R,02,32
02461,Marest-Dampcourt,R,02,32
02462,Mareuil-en-Dôle,R,02,32
02463,Marfontaine,R,02,32
02464,Margival,R,02,32
02465,Marigny-en-Orxois,R,02,32
02466,Marizy-Sainte-Geneviève,R,02,32
02467,Marizy-Saint-Mard,R,02,32
02468,Marle,I,02,32
02469,Marly-Gomont,R,02,32
02470,Martigny,R,02,32
02471,Martigny-Courpierre,R,02,32
02472,Mauregny-en-Haye,R,02,32
02473,Mayot,R,02,32
02474,Mennessis,R,02,32
02476,Mennevret,R,02,32
02477,Mercin-et-Vaux,B,02,32
02478,Merlieux-et-Fouquerolles,R,02,32
02480,Mesbrecourt-Richecourt,R,02,32
02481,Mesnil-Saint-Laurent,R,02,32
02482,Meurival,R,02,32
02483,Mézières-sur-Oise,R,02,32
02484,Mézy-Moulins,R,02,32
02485,Missy-aux-Bois,R,02,32
02486,Missy-lès-Pierrepont,R,02,32
02487,Missy-sur-Aisne,R,02,32
02488,Molain,R,02,32
02489,Molinchart,R,02,32
02490,Monampteuil,R,02,32
02491,Monceau-le-Neuf-et-Faucouzy,R,02,32
02492,Monceau-lès-Leups,R,02,32
02493,Monceau-le-Waast,R,02,32
02494,Monceau-sur-Oise,R,02,32
02495,Mondrepuis,R,02,32
02496,Monnes,R,02,32
02497,Mons-en-Laonnois,R,02,32
02498,Montaigu,R,02,32
02499,Montbavin,R,02,32
02500,Montbrehain,R,02,32
02501,Montchâlons,R,02,32
02502,Montcornet,C,02,32
02503,Mont-d'Origny,B,02,32
02504,Montescourt-Lizerolles,C,02,32
02505,Montfaucon,R,02,32
02506,Montgobert,R,02,32
02507,Montgru-Saint-Hilaire,R,02,32
02508,Monthenault,R,02,32
02509,Monthiers,R,02,32
02510,Monthurel,R,02,32
02511,Montigny-en-Arrouaise,R,02,32
02512,Montigny-l'Allier,R,02,32
02513,Montigny-le-Franc,R,02,32
02514,Montigny-Lengrain,R,02,32
02515,Montigny-lès-Condé,R,02,32
02516,Montigny-sous-Marle,R,02,32
02517,Montigny-sur-Crécy,R,02,32
02518,Montlevon,R,02,32
02519,Montloué,R,02,32
02520,Mont-Notre-Dame,R,02,32
02521,Montreuil-aux-Lions,R,02,32
02522,Mont-Saint-Jean,R,02,32
02523,Mont-Saint-Martin,R,02,32
02524,Mont-Saint-Père,R,02,32
02525,Morcourt,R,02,32
02526,Morgny-en-Thiérache,R,02,32
02527,Morsain,R,02,32
02528,Mortefontaine,R,02,32
02529,Mortiers,R,02,32
02530,Moulins,R,02,32
02531,Moussy-Verneuil,R,02,32
02532,Moÿ-de-l'Aisne,R,02,32
02533,Muret-et-Crouttes,R,02,32
02534,Muscourt,R,02,32
02535,Nampcelles-la-Cour,R,02,32
02536,Nampteuil-sous-Muret,R,02,32
02537,Nanteuil-la-Fosse,R,02,32
02538,Nanteuil-Notre-Dame,R,02,32
02539,Nauroy,R,02,32
02540,Nesles-la-Montagne,C,02,32
02541,Neufchâtel-sur-Aisne,R,02,32
02542,Neuflieux,R,02,32
02543,Neuilly-Saint-Front,R,02,32
02544,Neuve-Maison,R,02,32
02545,La Neuville-Bosmont,R,02,32
02546,La Neuville-en-Beine,R,02,32
02547,La Neuville-Housset,R,02,32
02548,La Neuville-lès-Dorengt,R,02,32
02549,Neuville-Saint-Amand,R,02,32
02550,Neuville-sur-Ailette,R,02,32
02551,Neuville-sur-Margival,R,02,32
02552,Neuvillette,R,02,32
02553,Nizy-le-Comte,R,02,32
02554,Nogentel,B,02,32
02555,Nogent-l'Artaud,C,02,32
02556,Noircourt,R,02,32
02557,Noroy-sur-Ourcq,R,02,32
02558,Le Nouvion-en-Thiérache,I,02,32
02559,Nouvion-et-Catillon,R,02,32
02560,Nouvion-le-Comte,R,02,32
02561,Nouvion-le-Vineux,R,02,32
02562,Nouvron-Vingré,R,02,32
02563,Noyales,R,02,32
02564,Noyant-et-Aconin,R,02,32
02565,Œuilly,R,02,32
02566,Ognes,B,02,32
02567,Ohis,R,02,32
02568,Oigny-en-Valois,R,02,32
02569,Oisy,R,02,32
02570,Ollezy,R,02,32
02571,Omissy,R,02,32
02572,Orainville,R,02,32
02573,Orgeval,R,02,32
02574,Origny-en-Thiérache,R,02,32
02575,Origny-Sainte-Benoite,C,02,32
02576,Osly-Courtil,R,02,32
02577,Ostel,R,02,32
02578,Oulches-la-Vallée-Foulon,R,02,32
02579,Oulchy-la-Ville,R,02,32
02580,Oulchy-le-Château,R,02,32
02581,Paars,R,02,32
02582,Paissy,R,02,32
02583,Pancy-Courtecon,R,02,32
02584,Papleux,R,02,32
02585,Parcy-et-Tigny,R,02,32
02586,Parfondeval,R,02,32
02587,Parfondru,R,02,32
02588,Pargnan,R,02,32
02589,Pargny-Filain,R,02,32
02590,Pargny-la-Dhuys,R,02,32
02591,Pargny-les-Bois,R,02,32
02592,Parpeville,R,02,32
02593,Pasly,R,02,32
02594,Passy-en-Valois,R,02,32
02595,Passy-sur-Marne,R,02,32
02596,Pavant,R,02,32
02598,Pernant,R,02,32
02599,Pierremande,R,02,32
02600,Pierrepont,R,02,32
02601,Pignicourt,R,02,32
02602,Pinon,B,02,32
02604,Pithon,R,02,32
02605,Pleine-Selve,R,02,32
02606,Le Plessier-Huleu,R,02,32
02607,Ploisy,R,02,32
02608,Plomion,R,02,32
02609,Ployart-et-Vaurseine,R,02,32
02610,Pommiers,R,02,32
02612,Pont-Arcy,R,02,32
02613,Pontavert,R,02,32
02614,Pontru,R,02,32
02615,Pontruet,R,02,32
02616,Pont-Saint-Mard,R,02,32
02617,Pouilly-sur-Serre,R,02,32
02618,Prémont,R,02,32
02619,Prémontré,R,02,32
02620,Presles-et-Boves,R,02,32
02621,Presles-et-Thierny,R,02,32
02622,Priez,R,02,32
02623,Prisces,R,02,32
02624,Proisy,R,02,32
02625,Proix,R,02,32
02626,Prouvais,R,02,32
02627,Proviseux-et-Plesnoy,R,02,32
02628,Puiseux-en-Retz,R,02,32
02629,Puisieux-et-Clanlieu,R,02,32
02631,Quierzy,R,02,32
02632,Quincy-Basse,R,02,32
02633,Quincy-sous-le-Mont,R,02,32
02634,Raillimont,R,02,32
02635,Ramicourt,R,02,32
02636,Regny,R,02,32
02637,Remaucourt,R,02,32
02638,Remies,R,02,32
02639,Remigny,R,02,32
02640,Renansart,R,02,32
02641,Renneval,R,02,32
02642,Résigny,R,02,32
02643,Ressons-le-Long,R,02,32
02644,Retheuil,R,02,32
02645,Reuilly-Sauvigny,R,02,32
02647,Ribeauville,R,02,32
02648,Ribemont,I,02,32
02649,Rocourt-Saint-Martin,R,02,32
02650,Rocquigny,R,02,32
02651,Rogécourt,R,02,32
02652,Rogny,R,02,32
02653,Romeny-sur-Marne,B,02,32
02654,Romery,R,02,32
02655,Ronchères,R,02,32
02656,Roucy,R,02,32
02657,Rougeries,R,02,32
02658,Roupy,R,02,32
02659,Rouvroy,R,02,32
02660,Rouvroy-sur-Serre,R,02,32
02661,Royaucourt-et-Chailvet,R,02,32
02662,Rozet-Saint-Albin,R,02,32
02663,Rozières-sur-Crise,R,02,32
02664,Rozoy-Bellevalle,R,02,32
02665,Grand-Rozoy,R,02,32
02666,Rozoy-sur-Serre,R,02,32
02667,Saconin-et-Breuil,R,02,32
02668,Sains-Richaumont,R,02,32
02670,Saint-Algis,R,02,32
02671,Saint-Aubin,R,02,32
02672,Saint-Bandry,R,02,32
02673,Saint-Christophe-à-Berry,R,02,32
02674,Saint-Clément,R,02,32
02675,Sainte-Croix,R,02,32
02676,Saint-Erme-Outre-et-Ramecourt,R,02,32
02677,Saint-Eugène,R,02,32
02678,Sainte-Geneviève,R,02,32
02679,Saint-Gengoulph,R,02,32
02680,Saint-Gobain,I,02,32
02681,Saint-Gobert,R,02,32
02682,Saint-Mard,R,02,32
02683,Saint-Martin-Rivière,R,02,32
02684,Saint-Michel,I,02,32
02685,Saint-Nicolas-aux-Bois,R,02,32
02686,Saint-Paul-aux-Bois,R,02,32
02687,Saint-Pierre-Aigle,R,02,32
02688,Saint-Pierre-lès-Franqueville,R,02,32
02689,Saint-Pierremont,R,02,32
02690,Sainte-Preuve,R,02,32
02691,Saint-Quentin,C,02,32
02693,Saint-Rémy-Blanzy,R,02,32
02694,Saint-Simon,R,02,32
02695,Saint-Thibaut,R,02,32
02696,Saint-Thomas,R,02,32
02697,Samoussy,R,02,32
02698,Sancy-les-Cheminots,R,02,32
02699,Saponay,R,02,32
02701,Saulchery,B,02,32
02702,Savy,R,02,32
02703,Seboncourt,R,02,32
02704,Selens,R,02,32
02705,La Selve,R,02,32
02706,Septmonts,R,02,32
02707,Septvaux,R,02,32
02708,Sequehart,R,02,32
02709,Serain,R,02,32
02710,Seraucourt-le-Grand,R,02,32
02711,Serches,R,02,32
02712,Sergy,R,02,32
02713,Seringes-et-Nesles,R,02,32
02714,Sermoise,R,02,32
02715,Serval,R,02,32
02716,Servais,R,02,32
02717,Séry-lès-Mézières,R,02,32
02718,Silly-la-Poterie,R,02,32
02719,Sinceny,B,02,32
02720,Sissonne,I,02,32
02721,Sissy,R,02,32
02722,Soissons,C,02,32
02723,Soize,R,02,32
02724,Sommelans,R,02,32
02725,Sommeron,R,02,32
02726,Sommette-Eaucourt,R,02,32
02727,Sons-et-Ronchères,R,02,32
02728,Sorbais,R,02,32
02729,Soucy,R,02,32
02730,Soupir,R,02,32
02731,Le Sourd,R,02,32
02732,Surfontaine,R,02,32
02734,Taillefontaine,R,02,32
02735,Tannières,R,02,32
02736,Tartiers,R,02,32
02737,Tavaux-et-Pontséricourt,R,02,32
02738,Tergnier,C,02,32
02739,Terny-Sorny,R,02,32
02740,Thenailles,R,02,32
02741,Thenelles,B,02,32
02742,Thiernu,R,02,32
02743,Le Thuel,R,02,32
02744,Torcy-en-Valois,R,02,32
02745,Toulis-et-Attencourt,R,02,32
02746,Travecy,R,02,32
02747,Trefcon,R,02,32
02748,Trélou-sur-Marne,R,02,32
02749,Troësnes,R,02,32
02750,Trosly-Loire,R,02,32
02751,Trucy,R,02,32
02752,Tugny-et-Pont,R,02,32
02753,Tupigny,R,02,32
02754,Ugny-le-Gay,R,02,32
02755,Urcel,R,02,32
02756,Urvillers,R,02,32
02757,Vadencourt,R,02,32
02758,Vailly-sur-Aisne,I,02,32
02759,La Vallée-au-Blé,R,02,32
02760,La Vallée-Mulâtre,R,02,32
02761,Variscourt,R,02,32
02762,Vassens,R,02,32
02763,Vasseny,R,02,32
02764,Vassogne,R,02,32
02765,Vaucelles-et-Beffecourt,R,02,32
02766,Vaudesson,R,02,32
02767,Vauxrezis,R,02,32
02768,Vauxaillon,R,02,32
02769,Vaux-Andigny,R,02,32
02770,Vauxbuin,B,02,32
02772,Vaux-en-Vermandois,R,02,32
02773,Vauxtin,R,02,32
02774,Vendelles,R,02,32
02775,Vendeuil,R,02,32
02776,Vendhuile,R,02,32
02777,Vendières,R,02,32
02778,Vendresse-Beaulne,R,02,32
02779,Vénérolles,B,02,32
02780,Venizel,C,02,32
02781,Verdilly,R,02,32
02782,Le Verguier,R,02,32
02783,Grand-Verly,R,02,32
02784,Petit-Verly,R,02,32
02785,Vermand,R,02,32
02786,Verneuil-sous-Coucy,R,02,32
02787,Verneuil-sur-Serre,R,02,32
02788,Versigny,R,02,32
02789,Vervins,C,02,32
02790,Vesles-et-Caumont,R,02,32
02791,Veslud,R,02,32
02792,Veuilly-la-Poterie,R,02,32
02793,Vézaponin,R,02,32
02794,Vézilly,R,02,32
02795,Vic-sur-Aisne,C,02,32
02796,Vichel-Nanteuil,R,02,32
02797,Viel-Arcy,R,02,32
02798,Viels-Maisons,R,02,32
02799,Vierzy,R,02,32
02800,Viffort,R,02,32
02801,Vigneux-Hocquet,R,02,32
02802,La Ville-aux-Bois-lès-Dizy,R,02,32
02803,La Ville-aux-Bois-lès-Pontavert,R,02,32
02804,Villemontoire,R,02,32
02805,Villeneuve-Saint-Germain,B,02,32
02806,Villeneuve-sur-Fère,R,02,32
02807,Villequier-Aumont,R,02,32
02808,Villeret,R,02,32
02809,Villers-Agron-Aiguizy,R,02,32
02810,Villers-Cotterêts,I,02,32
02812,Villers-Hélon,R,02,32
02813,Villers-le-Sec,R,02,32
02814,Villers-lès-Guise,R,02,32
02815,Villers-Saint-Christophe,R,02,32
02816,Villers-sur-Fère,R,02,32
02817,Ville-Savoye,R,02,32
02818,Villiers-Saint-Denis,B,02,32
02819,Vincy-Reuil-et-Magny,R,02,32
02820,Viry-Noureuil,B,02,32
02821,Vivaise,R,02,32
02822,Vivières,R,02,32
02823,Voharies,R,02,32
02824,Vorges,R,02,32
02826,Voulpaix,R,02,32
02827,Voyenne,R,02,32
02828,Vregny,R,02,32
02829,Vuillery,R,02,32
02830,Wassigny,R,02,32
02831,Watigny,R,02,32
02832,Wiège-Faty,R,02,32
02833,Wimy,R,02,32
02834,Wissignicourt,R,02,32
03001,Abrest,B,03,84
03002,Agonges,R,03,84
03003,Ainay-le-Château,R,03,84
03004,Andelaroche,R,03,84
03005,Archignat,R,03,84
03006,Arfeuilles,R,03,84
03007,Arpheuilles-Saint-Priest,R,03,84
03008,Arronnes,R,03,84
03009,Aubigny,R,03,84
03010,Audes,R,03,84
03011,Aurouër,R,03,84
03012,Autry-Issards,R,03,84
03013,Avermes,B,03,84
03014,Avrilly,R,03,84
03015,Bagneux,R,03,84
03016,Barberier,R,03,84
03017,Barrais-Bussolles,R,03,84
03018,Bayet,R,03,84
03019,Beaulon,R,03,84
03020,Beaune-d'Allier,R,03,84
03021,Bègues,R,03,84
03022,Bellenaves,R,03,84
03023,Bellerive-sur-Allier,B,03,84
03024,Bert,R,03,84
03025,Bessay-sur-Allier,R,03,84
03026,Besson,R,03,84
03027,Bézenet,R,03,84
03028,Billezois,R,03,84
03029,Billy,B,03,84
03030,Biozat,R,03,84
03031,Bizeneuille,R,03,84
03032,Blomard,R,03,84
03033,Bost,R,03,84
03034,Boucé,R,03,84
03035,Le Bouchaud,R,03,84
03036,Bourbon-l'Archambault,I,03,84
03037,Braize,R,03,84
03038,Bransat,R,03,84
03039,Bresnay,R,03,84
03040,Bressolles,R,03,84
03041,Le Brethon,R,03,84
03042,Le Breuil,R,03,84
03043,Broût-Vernet,R,03,84
03044,Brugheas,R,03,84
03045,Busset,R,03,84
03046,Buxières-les-Mines,R,03,84
03047,La Celle,R,03,84
03048,Cérilly,R,03,84
03049,Cesset,R,03,84
03050,La Chabanne,R,03,84
03051,Chambérat,R,03,84
03052,Chamblet,R,03,84
03053,Chantelle,R,03,84
03054,Chapeau,R,03,84
03055,La Chapelaude,R,03,84
03056,La Chapelle,R,03,84
03057,La Chapelle-aux-Chasses,R,03,84
03058,Chappes,R,03,84
03059,Chareil-Cintrat,R,03,84
03060,Charmeil,B,03,84
03061,Charmes,R,03,84
03062,Charroux,R,03,84
03063,Chassenard,B,03,84
03064,Château-sur-Allier,R,03,84
03065,Châtel-de-Neuvre,R,03,84
03066,Châtel-Montagne,R,03,84
03067,Châtelperron,R,03,84
03068,Châtelus,R,03,84
03069,Châtillon,R,03,84
03070,Chavenon,R,03,84
03071,Chavroches,R,03,84
03072,Chazemais,R,03,84
03073,Chemilly,R,03,84
03074,Chevagnes,R,03,84
03075,Chezelle,R,03,84
03076,Chézy,R,03,84
03077,Chirat-l'Église,R,03,84
03078,Chouvigny,R,03,84
03079,Cindré,R,03,84
03080,Cognat-Lyonne,R,03,84
03081,Colombier,R,03,84
03082,Commentry,C,03,84
03083,Contigny,R,03,84
03084,Cosne-d'Allier,I,03,84
03085,Coulandon,R,03,84
03086,Coulanges,R,03,84
03087,Couleuvre,R,03,84
03088,Courçais,R,03,84
03089,Coutansouze,R,03,84
03090,Couzon,R,03,84
03091,Créchy,B,03,84
03092,Cressanges,R,03,84
03093,Creuzier-le-Neuf,B,03,84
03094,Creuzier-le-Vieux,B,03,84
03095,Cusset,C,03,84
03096,Deneuille-lès-Chantelle,R,03,84
03097,Deneuille-les-Mines,R,03,84
03098,Désertines,B,03,84
03099,Deux-Chaises,R,03,84
03100,Diou,R,03,84
03101,Domérat,B,03,84
03102,Dompierre-sur-Besbre,I,03,84
03103,Le Donjon,R,03,84
03104,Doyet,R,03,84
03105,Droiturier,R,03,84
03106,Durdat-Larequille,R,03,84
03107,Ébreuil,R,03,84
03108,Échassières,R,03,84
03109,Escurolles,R,03,84
03110,Espinasse-Vozelle,R,03,84
03111,Estivareilles,R,03,84
03112,Étroussat,R,03,84
03113,Ferrières-sur-Sichon,R,03,84
03114,La Ferté-Hauterive,R,03,84
03115,Fleuriel,R,03,84
03116,Fourilles,R,03,84
03117,Franchesse,R,03,84
03118,Gannat,I,03,84
03119,Gannay-sur-Loire,R,03,84
03120,Garnat-sur-Engièvre,R,03,84
03121,Gennetines,R,03,84
03122,Gipcy,R,03,84
03124,Gouise,R,03,84
03125,La Guillermie,R,03,84
03126,Hauterive,B,03,84
03127,Hérisson,R,03,84
03128,Huriel,R,03,84
03129,Hyds,R,03,84
03130,Isle-et-Bardais,R,03,84
03131,Isserpent,R,03,84
03132,Jaligny-sur-Besbre,R,03,84
03133,Jenzat,R,03,84
03134,Laféline,R,03,84
03135,Lalizolle,R,03,84
03136,Lamaids,R,03,84
03137,Langy,R,03,84
03138,Lapalisse,I,03,84
03139,Laprugne,R,03,84
03140,Lavault-Sainte-Anne,B,03,84
03141,Lavoine,R,03,84
03142,Lenax,R,03,84
03143,Lételon,R,03,84
03144,Liernolles,R,03,84
03145,Lignerolles,R,03,84
03146,Limoise,R,03,84
03147,Loddes,R,03,84
03148,Loriges,R,03,84
03149,Louchy-Montfand,R,03,84
03150,Louroux-Bourbonnais,R,03,84
03151,Louroux-de-Beaune,R,03,84
03152,Louroux-de-Bouble,R,03,84
03154,Luneau,R,03,84
03155,Lurcy-Lévis,R,03,84
03156,Lusigny,R,03,84
03157,Magnet,R,03,84
03158,Haut-Bocage,R,03,84
03159,Malicorne,B,03,84
03160,Marcenat,R,03,84
03161,Marcillat-en-Combraille,R,03,84
03162,Marigny,R,03,84
03163,Mariol,R,03,84
03164,Le Mayet-d'École,R,03,84
03165,Le Mayet-de-Montagne,R,03,84
03166,Mazerier,R,03,84
03167,Mazirat,R,03,84
03168,Meaulne-Vitray,R,03,84
03169,Meillard,R,03,84
03170,Meillers,R,03,84
03171,Mercy,R,03,84
03172,Mesples,R,03,84
03173,Molinet,B,03,84
03174,Molles,R,03,84
03175,Monestier,R,03,84
03176,Monétay-sur-Allier,R,03,84
03177,Monétay-sur-Loire,R,03,84
03178,Montaiguët-en-Forez,R,03,84
03179,Montaigu-le-Blin,R,03,84
03180,Montbeugny,R,03,84
03181,Montcombroux-les-Mines,R,03,84
03182,Monteignet-sur-l'Andelot,R,03,84
03183,Le Montet,R,03,84
03184,Montilly,R,03,84
03185,Montluçon,C,03,84
03186,Montmarault,R,03,84
03187,Montoldre,R,03,84
03188,Montord,R,03,84
03189,Montvicq,R,03,84
03190,Moulins,C,03,84
03191,Murat,R,03,84
03192,Nades,R,03,84
03193,Nassigny,R,03,84
03194,Naves,R,03,84
03195,Néris-les-Bains,I,03,84
03196,Neuilly-en-Donjon,R,03,84
03197,Neuilly-le-Réal,R,03,84
03198,Neure,R,03,84
03200,Neuvy,B,03,84
03201,Nizerolles,R,03,84
03202,Noyant-d'Allier,R,03,84
03203,Paray-le-Frésil,R,03,84
03204,Paray-sous-Briailles,R,03,84
03205,Périgny,R,03,84
03206,La Petite-Marche,R,03,84
03207,Pierrefitte-sur-Loire,R,03,84
03208,Le Pin,R,03,84
03209,Poëzat,R,03,84
03210,Pouzy-Mésangy,R,03,84
03211,Prémilhat,B,03,84
03212,Quinssaines,B,03,84
03213,Reugny,R,03,84
03214,Rocles,R,03,84
03215,Rongères,R,03,84
03216,Ronnet,R,03,84
03217,Saint-Angel,R,03,84
03218,Saint-Aubin-le-Monial,R,03,84
03219,Saint-Bonnet-de-Four,R,03,84
03220,Saint-Bonnet-de-Rochefort,R,03,84
03221,Saint-Bonnet-Tronçais,R,03,84
03222,Saint-Caprais,R,03,84
03223,Saint-Christophe,R,03,84
03224,Saint-Clément,R,03,84
03225,Saint-Désiré,R,03,84
03226,Saint-Didier-en-Donjon,R,03,84
03227,Saint-Didier-la-Forêt,R,03,84
03228,Saint-Éloy-d'Allier,R,03,84
03229,Saint-Ennemond,R,03,84
03230,Saint-Étienne-de-Vicq,R,03,84
03231,Saint-Fargeol,R,03,84
03232,Saint-Félix,R,03,84
03233,Saint-Genest,R,03,84
03234,Saint-Gérand-de-Vaux,R,03,84
03235,Saint-Gérand-le-Puy,R,03,84
03236,Saint-Germain-des-Fossés,C,03,84
03237,Saint-Germain-de-Salles,R,03,84
03238,Saint-Hilaire,R,03,84
03239,Saint-Léger-sur-Vouzance,R,03,84
03240,Saint-Léon,R,03,84
03241,Saint-Léopardin-d'Augy,R,03,84
03242,Saint-Loup,R,03,84
03243,Saint-Marcel-en-Murat,R,03,84
03244,Saint-Marcel-en-Marcillat,R,03,84
03245,Saint-Martin-des-Lais,R,03,84
03246,Saint-Martinien,R,03,84
03247,Saint-Menoux,R,03,84
03248,Saint-Nicolas-des-Biefs,R,03,84
03249,Saint-Palais,R,03,84
03250,Saint-Pierre-Laval,R,03,84
03251,Saint-Plaisir,R,03,84
03252,Saint-Pont,R,03,84
03253,Saint-Pourçain-sur-Besbre,R,03,84
03254,Saint-Pourçain-sur-Sioule,I,03,84
03255,Saint-Priest-d'Andelot,R,03,84
03256,Saint-Priest-en-Murat,R,03,84
03257,Saint-Prix,R,03,84
03258,Saint-Rémy-en-Rollat,B,03,84
03259,Saint-Sauvier,R,03,84
03260,Saint-Sornin,R,03,84
03261,Sainte-Thérence,R,03,84
03262,Saint-Victor,R,03,84
03263,Saint-Voir,R,03,84
03264,Saint-Yorre,B,03,84
03265,Saligny-sur-Roudon,R,03,84
03266,Sanssat,R,03,84
03267,Saulcet,R,03,84
03268,Saulzet,R,03,84
03269,Sauvagny,R,03,84
03270,Sazeret,R,03,84
03271,Serbannes,B,03,84
03272,Servilly,R,03,84
03273,Seuillet,R,03,84
03274,Sorbier,R,03,84
03275,Souvigny,R,03,84
03276,Sussat,R,03,84
03277,Target,R,03,84
03278,Taxat-Senat,R,03,84
03279,Teillet-Argenty,R,03,84
03280,Terjat,R,03,84
03281,Le Theil,R,03,84
03282,Theneuille,R,03,84
03283,Thiel-sur-Acolin,R,03,84
03284,Thionne,R,03,84
03285,Tortezais,R,03,84
03286,Toulon-sur-Allier,R,03,84
03287,Treban,R,03,84
03288,Treignat,R,03,84
03289,Treteau,R,03,84
03290,Trévol,R,03,84
03291,Trézelles,R,03,84
03292,Tronget,R,03,84
03293,Urçay,R,03,84
03294,Ussel-d'Allier,R,03,84
03295,Valignat,R,03,84
03296,Valigny,R,03,84
03297,Vallon-en-Sully,R,03,84
03298,Varennes-sur-Allier,I,03,84
03299,Varennes-sur-Tèche,R,03,84
03300,Vaumas,R,03,84
03301,Vaux,R,03,84
03302,Veauce,R,03,84
03303,Venas,R,03,84
03304,Vendat,B,03,84
03305,Verneix,R,03,84
03306,Le Vernet,B,03,84
03307,Verneuil-en-Bourbonnais,R,03,84
03308,Vernusse,R,03,84
03309,Le Veurdre,R,03,84
03310,Vichy,C,03,84
03311,Vicq,R,03,84
03312,Vieure,R,03,84
03313,Le Vilhain,R,03,84
03314,Villebret,B,03,84
03315,Villefranche-d'Allier,R,03,84
03316,Villeneuve-sur-Allier,R,03,84
03317,Viplaix,R,03,84
03319,Voussac,R,03,84
03320,Ygrande,R,03,84
03321,Yzeure,B,03,84
04001,Aiglun,R,04,93
04004,Allemagne-en-Provence,R,04,93
04005,Allons,R,04,93
04006,Allos,R,04,93
04007,Angles,R,04,93
04008,Annot,R,04,93
04009,Archail,R,04,93
04012,Aubenas-les-Alpes,R,04,93
04013,Aubignosc,R,04,93
04016,Authon,R,04,93
04017,Auzet,R,04,93
04018,Banon,R,04,93
04019,Barcelonnette,C,04,93
04020,Barles,R,04,93
04021,Barras,R,04,93
04022,Barrême,R,04,93
04023,Bayons,R,04,93
04024,Beaujeu,R,04,93
04025,Beauvezer,R,04,93
04026,Bellaffaire,R,04,93
04027,Bevons,R,04,93
04028,Beynes,R,04,93
04030,Blieux,R,04,93
04031,Bras-d'Asse,R,04,93
04032,Braux,R,04,93
04033,Ubaye-Serre-Ponçon,R,04,93
04034,La Brillanne,B,04,93
04035,Brunet,R,04,93
04036,Le Brusquet,R,04,93
04037,Le Caire,R,04,93
04039,Castellane,R,04,93
04040,Le Castellard-Mélan,R,04,93
04041,Le Castellet,R,04,93
04042,Castellet-lès-Sausses,R,04,93
04043,Val-de-Chalvagne,R,04,93
04045,Céreste,R,04,93
04046,Le Chaffaut-Saint-Jurson,R,04,93
04047,Champtercier,B,04,93
04049,Château-Arnoux-Saint-Auban,C,04,93
04050,Châteaufort,R,04,93
04051,Châteauneuf-Miravail,R,04,93
04053,Châteauneuf-Val-Saint-Donat,R,04,93
04054,Châteauredon,R,04,93
04055,Chaudon-Norante,R,04,93
04057,Clamensane,R,04,93
04058,Claret,R,04,93
04059,Clumanc,R,04,93
04061,Colmars,R,04,93
04062,La Condamine-Châtelard,R,04,93
04063,Corbières-en-Provence,B,04,93
04065,Cruis,R,04,93
04066,Curbans,R,04,93
04067,Curel,R,04,93
04068,Dauphin,R,04,93
04069,Demandolx,R,04,93
04070,Digne-les-Bains,C,04,93
04072,Draix,R,04,93
04073,Enchastrayes,R,04,93
04074,Entrages,R,04,93
04075,Entrepierres,R,04,93
04076,Entrevaux,R,04,93
04077,Entrevennes,R,04,93
04079,L'Escale,R,04,93
04081,Esparron-de-Verdon,R,04,93
04084,Estoublon,R,04,93
04085,Faucon-du-Caire,R,04,93
04086,Faucon-de-Barcelonnette,R,04,93
04087,Fontienne,R,04,93
04088,Forcalquier,C,04,93
04090,Le Fugeret,R,04,93
04091,Ganagobie,R,04,93
04092,La Garde,R,04,93
04093,Gigors,R,04,93
04094,Gréoux-les-Bains,I,04,93
04095,L'Hospitalet,R,04,93
04096,Jausiers,R,04,93
04097,La Javie,R,04,93
04099,Lambruisse,R,04,93
04101,Lardiers,R,04,93
04102,Le Lauzet-Ubaye,R,04,93
04104,Limans,R,04,93
04106,Lurs,R,04,93
04107,Majastres,R,04,93
04108,Malijai,R,04,93
04109,Mallefougasse-Augès,R,04,93
04110,Mallemoisson,R,04,93
04111,Mane,B,04,93
04112,Manosque,C,04,93
04113,Marcoux,R,04,93
04115,Méailles,R,04,93
04116,Les Mées,I,04,93
04118,Melve,R,04,93
04120,Val d'Oronaye,R,04,93
04121,Mézel,R,04,93
04122,Mirabeau,R,04,93
04123,Mison,R,04,93
04124,Montagnac-Montpezat,R,04,93
04126,Montclar,R,04,93
04127,Montfort,B,04,93
04128,Montfuron,R,04,93
04129,Montjustin,R,04,93
04130,Montlaux,R,04,93
04132,Montsalier,R,04,93
04133,Moriez,R,04,93
04134,La Motte-du-Caire,R,04,93
04135,Moustiers-Sainte-Marie,R,04,93
04136,La Mure-Argens,R,04,93
04137,Nibles,R,04,93
04138,Niozelles,R,04,93
04139,Noyers-sur-Jabron,R,04,93
